1717502760.6260679, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502760.8158405, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502760.9159994, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502761.0272365, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502761.2218566, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502761.4162726, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502761.5167074, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502761.7159014, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502761.8164115, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502761.9187334, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502762.116631, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502762.3162088, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502762.4164224, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502762.618672, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502762.8174078, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502763.0170803, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502763.2172406, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502763.4166565, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502763.6165504, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502763.7173355, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502763.915888, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502764.015917, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502764.2172103, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502764.4161952, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502764.6161366, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502764.8188431, -0.6541985128243621, -0.04781564839684762, 0.0, 0.0, 0.0, -0.13462694388618604, 0.990896354812079
1717502816.7630987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1717502816.8904126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1717502817.0308723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1717502817.1311295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1717502817.330738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
