timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1710501452179458133,-0.2916288375854492,-1.066817045211792,-0.1377178281545639,-0.0022642631083726883,0.004843695089221001,-0.5202232599258423,0.8540136814117432,-0.15090916527100248,0.0016883197591835307,3.123371272907625e-05,-0.0023295560386031866,0.006623648572713137,0.011245021596550941
1710501452227642865,-0.29440248012542725,-1.061492919921875,-0.13768211007118225,-0.0025896988809108734,0.004399016033858061,-0.5199952721595764,0.8541538715362549,-0.1245902572792105,-0.0004665529729906089,-1.2185805650316835e-07,-0.001966641051694751,-0.022839443758130074,0.011001902632415295
1710501452276027299,-0.29480892419815063,-1.0606473684310913,-0.137677863240242,-0.00548742339015007,-9.499164298176765e-05,-0.5195927619934082,0.854396402835846,-0.0193818656260091,0.0005620837369746904,-6.210191191551101e-07,-0.005761459469795227,-0.22104161977767944,0.018416862934827805
1710501452325573792,-0.2941366732120514,-1.0619022846221924,-0.137664794921875,-0.007025178521871567,-0.0028572638984769583,-0.5186182856559753,0.854972243309021,0.028731652759597905,0.00039378889424583076,9.891367776371076e-05,0.005031903740018606,-0.12773355841636658,0.045078977942466736
1710501452371436026,-0.29188406467437744,-1.06649911403656,-0.13758929073810577,-0.008424962870776653,-0.005317166447639465,-0.5186945199966431,0.8549016118049622,0.11159657655661014,-0.0027596550120632954,0.0002629706765911697,0.003412818070501089,-0.12335936725139618,-0.00501793110743165
1710501452419441078,-0.2885551452636719,-1.0728191137313843,-0.13746219873428345,-0.008300689980387688,-0.0050332210958004,-0.5188230276107788,0.8548265695571899,0.14882119940789984,0.0006892128796048837,-7.32824017450848e-08,-0.0017646317137405276,0.012827346101403236,-0.006126215681433678
1710501452483660640,-0.282847136259079,-1.0840427875518799,-0.13728374242782593,-0.005526870023459196,-0.0006232438609004021,-0.5189900398254395,0.8547622561454773,0.19608360483913204,-0.001835691080485952,-0.0006139471568657981,0.002546360483393073,0.16225428879261017,-0.004780841059982777
1710501452531613054,-0.2773750424385071,-1.0949887037277222,-0.13726182281970978,-0.0024547476787120104,0.004561840556561947,-0.5190088152885437,0.8547531962394714,0.2551663734069963,-0.00404231915044868,-0.0013142482516803064,-0.0027166351210325956,0.251353919506073,0.0002498421526979655
1710501452580561761,-0.27065595984458923,-1.108541488647461,-0.13733865320682526,-0.0024547476787120104,0.004561840556561947,-0.5190088152885437,0.8547531962394714,0.30898389128194953,-0.005907338212331665,-7.592019440767219e-08,0.0,4.756624871760096e-09,0.0
1710501452627798413,-0.2639924883842468,-1.1213805675506592,-0.13740108907222748,-0.0027902736328542233,0.003967772237956524,-0.519351601600647,0.8545467853546143,0.30623228569637995,-0.00019961565876206494,0.00028431456288742,0.000956536503508687,-0.02879711054265499,-0.017067518085241318
1710501452676893761,-0.2571202516555786,-1.135084629058838,-0.13745872676372528,-0.0031652022153139114,0.004008308053016663,-0.5197893977165222,0.854279100894928,0.3122355028524298,-0.004294951552284596,2.4160394790403627e-07,-0.013869190588593483,-0.006428157445043325,-0.020959513261914253
1710501452723091599,-0.25469812750816345,-1.1407181024551392,-0.13747961819171906,-0.0031586368568241596,0.007780094165354967,-0.5163688063621521,0.8563252091407776,0.13239739880558724,-0.009481851806839274,-7.194445671975234e-05,-0.08494596183300018,0.13881786167621613,0.17306670546531677
1710501452771665258,-0.256862074136734,-1.1431142091751099,-0.13745006918907166,-0.0028669973835349083,0.005064256023615599,-0.5092194080352783,0.8606171011924744,0.02283398288945983,-0.06242634869350793,-1.185418408962028e-06,0.06629295647144318,-0.09186135232448578,0.3430720865726471
1710501452820867585,-0.2584848999977112,-1.1404043436050415,-0.13743479549884796,-0.0027226870879530907,0.004109169356524944,-0.5094250440597534,0.8605008125305176,-0.06415259783014475,-0.0023988655965403983,-8.567670774600344e-05,0.024846483021974564,-0.030376624315977097,-0.009682873263955116
1710501452883938328,-0.26024287939071655,-1.1352063417434692,-0.13742050528526306,-0.0032106172293424606,0.004285460337996483,-0.5093194842338562,0.8605608940124512,-0.08566343520651502,0.015199933427924034,-6.7374204639122065e-06,-0.01617046818137169,-0.003088585566729307,0.003802858293056488
1710501452932802598,-0.2639678120613098,-1.1299997568130493,-0.13738790154457092,-0.0030490304343402386,0.004091037902981043,-0.5089693069458008,0.860769510269165,-0.13008744724975033,-0.015558679798910043,-2.071752487272036e-05,0.009710476733744144,-0.003562178695574403,0.01668686605989933
1710501452980775097,-0.2672154903411865,-1.123570442199707,-0.13736191391944885,-0.0028913472779095173,0.004256176762282848,-0.509189784526825,0.8606389164924622,-0.15005774041444656,0.005260441402533858,1.372607593537289e-07,0.002175506204366684,0.00932236947119236,-0.010635588318109512
1710501453028735891,-0.27077174186706543,-1.116892695426941,-0.13732968270778656,-0.0025599237997084856,0.004448027350008488,-0.509183943271637,0.8606424927711487,-0.15773504257130724,0.002038870406029094,-1.1082149801692175e-07,0.007820271886885166,0.013921343721449375,0.0003678624634630978
1710501453077392316,-0.27429014444351196,-1.1105886697769165,-0.13729228079319,-0.0024164714850485325,0.004475504159927368,-0.5089239478111267,0.8607965111732483,-0.14837389812743385,-0.0010046858857722387,1.0521043600110506e-05,0.004468399100005627,0.003918943461030722,0.012449785135686398
1710501453125023407,-0.27751997113227844,-1.1044567823410034,-0.1372574120759964,-0.0024690355639904737,0.004414874128997326,-0.5086063742637634,0.8609843850135803,-0.14548172878010057,0.002632231161335306,-8.110356869506641e-06,-0.0006448914064094424,-0.0033822190016508102,0.015475829131901264
1710501453188419387,-0.2819707989692688,-1.0964990854263306,-0.13721048831939697,-0.0024690362624824047,0.004414874594658613,-0.5086063742637634,0.8609843850135803,-0.143822482352589,-0.0009112188343324228,4.0097774203590424e-08,-2.938112331207776e-08,1.101792079793995e-08,0.0
1710501453219762641,-0.28399842977523804,-1.0926611423492432,-0.13718803226947784,-0.0022980470675975084,0.0046015530824661255,-0.5089476704597473,0.8607820868492126,-0.13846745057314305,0.0024354647148975145,3.2847456853635914e-05,0.0033997916616499424,0.015915976837277412,-0.025239014998078346
1710501453283284684,-0.2883199155330658,-1.0846999883651733,-0.13713693618774414,-0.002242063172161579,0.0046475352719426155,-0.5093572735786438,0.8605396747589111,-0.1426030830400772,0.0007867384714807407,1.507186991334496e-05,0.0008222337346524,0.002208048477768898,-0.014974810183048248
1710501453332281860,-0.2906484007835388,-1.080176591873169,-0.13711017370224,-0.0034452425315976143,0.0025364644825458527,-0.509695827960968,0.8603440523147583,-0.10379811979845706,0.002750620180542252,-2.3340529077324202e-05,0.0016752275405451655,-0.0991012305021286,-0.016380056738853455
1710501453380842160,-0.29081210494041443,-1.079779863357544,-0.13711214065551758,-0.006252243183553219,-0.0021640602499246597,-0.5100279450416565,0.8601323962211609,-0.008784785918565838,0.000968560024376693,-3.974892913453293e-05,-0.0007839813479222357,-0.22541475296020508,-0.01717059686779976
1710501453428765127,-0.29098451137542725,-1.0801478624343872,-0.1371074765920639,-0.005546589847654104,-0.0012721912935376167,-0.5127107501029968,0.8585425615310669,0.00501229789072898,-0.006840712393429542,-1.177779179612133e-05,0.005689616780728102,0.0475914366543293,-0.1299741119146347
1710501453476206870,-0.2907165586948395,-1.0811772346496582,-0.13710129261016846,-0.002360506448894739,0.004235479515045881,-0.5278712511062622,0.849310576915741,0.021781191099542588,-0.005317512482764991,-8.482616740251285e-05,-0.00670072203502059,0.27125704288482666,-0.7471376061439514
1710501453523738034,-0.29003652930259705,-1.0821890830993652,-0.13710996508598328,-0.0018296251073479652,0.0051291948184370995,-0.5491101145744324,0.8357322812080383,0.02542259528102664,0.003405608505814128,-3.4029849275643974e-05,0.0015577765880152583,0.04825987294316292,-1.0604262351989746
1710501453573028748,-0.2901937663555145,-1.0820934772491455,-0.1371084600687027,-0.002178705297410488,0.004835053347051144,-0.5719760060310364,0.8202531933784485,-0.00304658605447753,-0.002158103235990016,-8.220974249092476e-06,-0.001674098544754088,-0.012833082117140293,-1.120366096496582
1710501453635166474,-0.2902684807777405,-1.08141028881073,-0.13710631430149078,-0.002451573731377721,0.005058027803897858,-0.5988788604736328,0.8008199334144592,-0.010732720156760418,0.0026720973221259618,4.808576687159515e-07,-0.00848501268774271,0.005774122662842274,-1.0680586099624634
1710501453683874078,-0.29032623767852783,-1.0810091495513916,-0.1371048092842102,-0.0024758956860750914,0.005256460048258305,-0.6173710227012634,0.7866505980491638,-0.008235059952704722,0.001190352041220957,2.5249709301830365e-07,-0.0032650954090058804,0.010731229558587074,-0.9564942121505737
1710501453732978340,-0.29007819294929504,-1.081206202507019,-0.1371082216501236,-0.0021662935614585876,0.005593281239271164,-0.635470449924469,0.772101879119873,0.005098753009180283,0.003953204462252096,-1.8562569466143585e-06,0.0038580342661589384,0.023516785353422165,-0.9456372857093811
1710501453780686360,-0.29011300206184387,-1.0815541744232178,-0.13710922002792358,-0.0020599057897925377,0.005829581990838051,-0.6535119414329529,0.7568909525871277,0.0070173571219093265,-0.0021186686590831966,-1.7857009162868732e-06,-2.528008280933136e-06,0.015687786042690277,-0.9891358613967896
1710501453828513118,-0.29004529118537903,-1.081594467163086,-0.13711017370224,-0.0020773084834218025,0.005792250856757164,-0.6710862517356873,0.7413536906242371,0.0010399625832244685,0.0012778857907207303,1.5875667428196335e-07,0.0034152334555983543,0.003644350916147232,-0.9808651208877563
1710501453875937094,-0.2899523079395294,-1.081676721572876,-0.137111634016037,-0.002196486573666334,0.005989572498947382,-0.6884051561355591,0.7252984046936035,0.0019205757786544993,0.0017790196380059649,-3.433012098571263e-07,-0.006486563477665186,0.008235475048422813,-0.9958746433258057
1710501453924449671,-0.2898113429546356,-1.0816919803619385,-0.13711339235305786,-0.002087522065266967,0.006144748069345951,-0.7058094143867493,0.7083719372749329,0.00046576710959719944,0.002885591390872691,-6.166204935990149e-07,0.0016191020840778947,0.013488101772964,-1.0007531642913818
1710501453989629083,-0.28980347514152527,-1.0817856788635254,-0.1371140033006668,-0.002653425559401512,0.005978017579764128,-0.7286812663078308,0.6848217248916626,0.0014380015104544198,0.00011555263730577787,2.518449766853426e-07,-0.005885603372007608,-0.009974682703614235,-1.0073001384735107
1710501454035943932,-0.28975358605384827,-1.0818439722061157,-0.13711489737033844,-0.002504403470084071,0.006049780640751123,-0.7438350915908813,0.6683310866355896,0.0011894693068469544,0.001153252074866018,7.373437157822707e-08,0.00417120847851038,0.012804746627807617,-0.9669895172119141
1710501454083433660,-0.2898472547531128,-1.0820561647415161,-0.13711507618427277,-0.0022661236580461264,0.006210979539901018,-0.7599682211875916,0.6499266028404236,0.004653030501351485,-0.0014846836652092433,-1.806905713804533e-06,0.0038262694142758846,0.018392279744148254,-1.0305513143539429
1710501454132649756,-0.2896624207496643,-1.0821809768676758,-0.13711801171302795,-0.0022344067692756653,0.006162920501083136,-0.7754342555999756,0.6313943266868591,0.0019227401936526747,0.00410392096331943,8.550404204519754e-08,0.0045188432559370995,0.005811936687678099,-0.9808030724525452
1710501454180596077,-0.2894819676876068,-1.0822125673294067,-0.1371202915906906,-0.00271665770560503,0.006064847577363253,-0.7904507517814636,0.6124895811080933,-0.00011739106755576693,0.003819376582155227,-7.756692929726553e-07,-0.007430678699165583,-0.011922309175133705,-1.007122278213501
1710501454227719122,-0.2895313501358032,-1.082388162612915,-0.13712072372436523,-0.003069791477173567,0.005894450470805168,-0.8041229844093323,0.5944257378578186,0.003869959006170503,-8.432354810785091e-05,1.871288194021406e-06,-0.00202676048502326,-0.010050449520349503,-0.9615383744239807
1710501454276910129,-0.28942134976387024,-1.0824518203735352,-0.13712245225906372,-0.0031677887309342623,0.005973210092633963,-0.8187164664268494,0.5741581916809082,0.000581382817366053,0.0025176265220195446,-8.80918599001301e-07,-0.003975580912083387,0.005378206726163626,-1.015336275100708
1710501454323997772,-0.28912609815597534,-1.0824066400527954,-0.13712570071220398,-0.0030764390248805285,0.006135200150310993,-0.8320011496543884,0.5547314882278442,-0.0030380400470559664,0.005568825434023086,6.572678782548316e-07,-0.002648795023560524,0.013843124732375145,-0.9994726777076721
1710501454372539106,-0.28937143087387085,-1.0824908018112183,-0.13712340593338013,-0.0029299843590706587,0.006235260050743818,-0.8454521894454956,0.5340067744255066,0.003543865667656975,-0.003999161716944299,-1.2221420762850654e-06,0.0006905296468175948,0.014251289889216423,-1.0178325176239014
1710501454436024435,-0.2892332077026367,-1.082598328590393,-0.13712579011917114,-0.0026296605356037617,0.006323420908302069,-0.8615684509277344,0.5075952410697937,0.0005940159117749916,0.0026940057030204433,2.9168755764478167e-07,0.0034320640843361616,0.016157787293195724,-0.9745160937309265
1710501454483508566,-0.2890594005584717,-1.08262038230896,-0.1371278464794159,-0.0026327769737690687,0.00618417514488101,-0.8735687732696533,0.48665428161621094,-0.001367759343821516,0.0034270634227664474,6.01781529380636e-07,0.005863134749233723,0.003816423239186406,-1.0164971351623535
1710501454532972111,-0.2889447510242462,-1.0827068090438843,-0.1371297389268875,-0.0022890728432685137,0.006501064635813236,-0.8852379322052002,0.46508750319480896,0.00026580186708654934,0.0028907223047621292,7.584811812194827e-07,-0.0038078874349594116,0.025010744109749794,-0.9912737607955933
1710501454580523490,-0.28898099064826965,-1.0828020572662354,-0.1371302753686905,-0.0023895513731986284,0.006428881548345089,-0.8962772488594055,0.4434413015842438,0.0020818599481320665,0.0005089719086027035,-1.8733016816817167e-07,0.001656550564803183,0.0018285219557583332,-1.0219298601150513
1710501454628665634,-0.2889155149459839,-1.0828865766525269,-0.1371317356824875,-0.002432439709082246,0.006466090213507414,-0.9066839814186096,0.42175406217575073,0.0005704742073466774,0.0021464905478285937,-2.3895488698620787e-07,-0.0015490142395719886,0.005913828499615192,-0.9992396831512451
1710501454675675085,-0.288676381111145,-1.0828408002853394,-0.13713358342647552,-0.002019591396674514,0.0064458660781383514,-0.9165254831314087,0.399919331073761,-0.00402190443335105,0.0032635758041068452,1.4612036877279094e-06,0.00863578449934721,0.022587694227695465,-1.0187429189682007
1710501454723734123,-0.2885829210281372,-1.0828994512557983,-0.13713496923446655,-0.0015979257877916098,0.006395628210157156,-0.925812840461731,0.3779248595237732,-0.0004279154900304849,0.0022558619492778712,8.408712716438228e-07,0.009576614014804363,0.021927466616034508,-0.9933661818504333
1710501454772575631,-0.2884737551212311,-1.083020567893982,-0.13713707029819489,-0.0017630968941375613,0.006086274050176144,-0.934924304485321,0.3547905683517456,0.0001388003227485667,0.0033358109431125492,7.750402756997165e-07,0.01004424411803484,-0.004394313786178827,-1.0181108713150024
1710501454835658426,-0.2886088490486145,-1.0830987691879272,-0.1371368169784546,-0.0019507620017975569,0.0061310818418860435,-0.9454233646392822,0.32578110694885254,0.0024248031359695196,-0.0004932268814628155,2.6361274101586123e-07,-0.0030347397550940514,0.0011259822640568018,-0.9780048131942749
1710501454884814056,-0.2886244058609009,-1.0832746028900146,-0.13713857531547546,-0.00197248044423759,0.0062437402084469795,-0.953258752822876,0.3020842373371124,0.002452886819055933,0.0026230329552752777,-1.2772427048254731e-06,-0.004547705873847008,0.007191089913249016,-1.0153915882110596
1710501454932720462,-0.2901097238063812,-1.0840803384780884,-0.13713592290878296,-0.00211802264675498,0.006443291902542114,-0.9600937962532043,0.2795959711074829,0.0350326349610678,-0.0041083761270439886,1.975285538917597e-06,-0.009847215376794338,0.003149267053231597,-0.9811815023422241
1710501454980522852,-0.292925626039505,-1.0860100984573364,-0.13713768124580383,-0.0014307841192930937,0.006385439541190863,-0.9652421474456787,0.26127538084983826,0.07137115721856353,0.0024307217136726087,-3.694790654460578e-05,0.010127588175237179,0.03232421725988388,-0.7959702610969543
1710501455028798190,-0.29727986454963684,-1.0883338451385498,-0.1371409296989441,-0.0010833153501152992,0.006274168845266104,-0.9695649743080139,0.24475114047527313,0.10216091469209888,-0.003931754974675593,-5.999884648150549e-05,0.008374822326004505,0.017318112775683403,-0.7074956893920898
1710501455075895158,-0.302848756313324,-1.091410517692566,-0.13714729249477386,-0.0011937902309000492,0.006104002241045237,-0.9729189872741699,0.23106269538402557,0.13508172073127064,0.001379328586527863,1.3515121307162617e-05,0.006121991202235222,-0.002515825442969799,-0.598493218421936
1710501455124763961,-0.31061863899230957,-1.0952132940292358,-0.13715174794197083,-0.0011148825287818909,0.006194439250975847,-0.9755436182022095,0.2197156548500061,0.1770049254854397,-0.001981219576745881,-2.7669136822461878e-05,-0.0027535005938261747,0.0069599817506968975,-0.47660791873931885
1710501455188441860,-0.32259401679039,-1.100902795791626,-0.13715259730815887,-0.0017004292458295822,0.005930162500590086,-0.9780571460723877,0.20824521780014038,0.20820732159238123,9.834201646185716e-05,0.00010175353395690949,0.004144025035202503,-0.01744520664215088,-0.3689221441745758
1710501455220035505,-0.3292102515697479,-1.1039066314697266,-0.13714814186096191,-0.0012954948469996452,0.006119406316429377,-0.9788196682929993,0.20462876558303833,0.2299841218212503,0.0015205904365577117,-3.721686998524179e-05,-0.006481894291937351,0.029005885124206543,-0.2337924838066101
1710501455268663854,-0.34124186635017395,-1.1091712713241577,-0.13715140521526337,-0.001591456588357687,0.006310373079031706,-0.9795567989349365,0.20106202363967896,0.2700691978851283,7.914499707975825e-05,-7.468458114127511e-05,-0.010183112695813179,-0.009370442479848862,-0.14985506236553192
1710501455333064472,-0.35895946621894836,-1.116840124130249,-0.1371191442012787,-0.0023428734857589006,0.005874354392290115,-0.9797772169113159,0.1999913603067398,0.29977921631886845,0.001073179891879526,0.00034096637642367045,0.008562372997403145,-0.025360479950904846,-0.03411546349525452
1710501455380789362,-0.37309330701828003,-1.1228605508804321,-0.1370997577905655,-0.001468716305680573,0.006056311074644327,-0.9795810580253601,0.20095358788967133,0.3219002275330303,-8.40094903041083e-06,-0.0003154083441641313,-9.852820221567526e-05,0.037161197513341904,0.04138551279902458
1710501455427703707,-0.3866770267486572,-1.128696084022522,-0.13709339499473572,-0.001468716305680573,0.006056311074644327,-0.9795810580253601,0.20095358788967133,0.3151304499658275,0.00034199758058717027,1.63658989001489e-07,0.0,0.0,0.0
1710501455476830724,-0.40035948157310486,-1.1343879699707031,-0.13708490133285522,-0.001468716305680573,0.006056311074644327,-0.9795810580253601,0.20095358788967133,0.30163328121265687,-0.0031527884795260813,-1.1555893834275787e-07,0.0,0.0,0.0
1710501455523843761,-0.4135773181915283,-1.1401011943817139,-0.137079119682312,-0.001468716305680573,0.006056311074644327,-0.9795810580253601,0.20095358788967133,0.30629062252073597,0.0010140231340250037,-1.926433350871338e-07,0.0,0.0,0.0
1710501455588869971,-0.43112125992774963,-1.1476222276687622,-0.13705170154571533,-0.001965199364349246,0.0053923786617815495,-0.979364275932312,0.20202170312404633,0.293545035625827,9.163742840054012e-05,0.0002926601723376399,0.016942737624049187,-0.0192707572132349,0.03339814394712448
1710501455620236954,-0.44017326831817627,-1.1514405012130737,-0.13703444600105286,-0.0016614999622106552,0.005386082921177149,-0.9792959094047546,0.2023557871580124,0.3131983369894496,-0.0024086520173718577,-4.443237913562918e-07,0.0043235099874436855,0.01876015216112137,0.02184700407087803
1710501455684312600,-0.4583490788936615,-1.1590725183486938,-0.13701216876506805,-0.0015019376296550035,0.005161737557500601,-0.9792302250862122,0.20268014073371887,0.3076389875288913,-0.003075135818299182,-1.736230946725469e-05,0.007871140725910664,0.003402381669729948,0.01034501101821661
1710501455733545333,-0.4722725749015808,-1.1650662422180176,-0.13699902594089508,-0.0015019376296550035,0.005161737557500601,-0.9792302250862122,0.20268014073371887,0.30790000016306784,-0.000523288917374226,-1.002734753974242e-07,0.0,0.0,0.0
1710501455780591870,-0.48567771911621094,-1.1707861423492432,-0.13698576390743256,-0.0015005306340754032,0.0051170275546610355,-0.9791325330734253,0.2031525820493698,0.3097847470994036,-0.001516138470876717,2.597073982843386e-06,0.0018820436671376228,-0.00043656115303747356,0.020506521686911583
1710501455828662803,-0.4993455111980438,-1.1765458583831787,-0.13696637749671936,-0.0019493743311613798,0.00463606184348464,-0.9790825843811035,0.2034010887145996,0.3085240151380457,-0.0031913646916919844,0.00010423492436750865,0.015804259106516838,-0.022405782714486122,0.010420381091535091
1710501455875889563,-0.512344241142273,-1.1820148229599,-0.13693754374980927,-0.0019493743311613798,0.00463606184348464,-0.9790825843811035,0.2034010887145996,0.2985906301139022,-0.003412181556059085,2.0686983579743338e-07,0.0,0.0,0.0
1710501455924852242,-0.5261756777763367,-1.1879061460494995,-0.1369127631187439,-0.0017427855636924505,0.004433032125234604,-0.9792250990867615,0.20272038877010345,0.3070397766532964,-0.0021518346972737024,-0.00010810049649181824,0.009808994829654694,0.006715498398989439,-0.028384307399392128
