timestamp, sensor, filename, position_x, position_y, position_z, orientation_x, orientation_y, orientation_z, orientation_w
1710501427943305428,camera,./dataset/tb4/image/1710501427943305428.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501427976634047,camera,./dataset/tb4/image/1710501427976634047.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428009962632,camera,./dataset/tb4/image/1710501428009962632.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428649610922,laser_scan,./dataset/tb4/pcd/1710501428649610922.pcd,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428043291551,camera,./dataset/tb4/image/1710501428043291551.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428076619967,camera,./dataset/tb4/image/1710501428076619967.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428109948551,camera,./dataset/tb4/image/1710501428109948551.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428784753852,laser_scan,./dataset/tb4/pcd/1710501428784753852.pcd,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428143277232,camera,./dataset/tb4/image/1710501428143277232.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428176509296,camera,./dataset/tb4/image/1710501428176509296.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428209837919,camera,./dataset/tb4/image/1710501428209837919.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428919875524,laser_scan,./dataset/tb4/pcd/1710501428919875524.pcd,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428243166510,camera,./dataset/tb4/image/1710501428243166510.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428276495216,camera,./dataset/tb4/image/1710501428276495216.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428309823740,camera,./dataset/tb4/image/1710501428309823740.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428343152389,camera,./dataset/tb4/image/1710501428343152389.png,-0.1998262554407116,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428376481309,camera,./dataset/tb4/image/1710501428376481309.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428409809725,camera,./dataset/tb4/image/1710501428409809725.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428443138309,camera,./dataset/tb4/image/1710501428443138309.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428476467130,camera,./dataset/tb4/image/1710501428476467130.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429055433024,laser_scan,./dataset/tb4/pcd/1710501429055433024.pcd,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429190084108,laser_scan,./dataset/tb4/pcd/1710501429190084108.pcd,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428509795789,camera,./dataset/tb4/image/1710501428509795789.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428543124380,camera,./dataset/tb4/image/1710501428543124380.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428576452979,camera,./dataset/tb4/image/1710501428576452979.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429325032467,laser_scan,./dataset/tb4/pcd/1710501429325032467.pcd,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428609781709,camera,./dataset/tb4/image/1710501428609781709.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428643110202,camera,./dataset/tb4/image/1710501428643110202.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428676438788,camera,./dataset/tb4/image/1710501428676438788.png,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429472257976,laser_scan,./dataset/tb4/pcd/1710501429472257976.pcd,-0.1998262554407116,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428709767692,camera,./dataset/tb4/image/1710501428709767692.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428743096165,camera,./dataset/tb4/image/1710501428743096165.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428776424709,camera,./dataset/tb4/image/1710501428776424709.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429607369758,laser_scan,./dataset/tb4/pcd/1710501429607369758.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428809753513,camera,./dataset/tb4/image/1710501428809753513.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428843082189,camera,./dataset/tb4/image/1710501428843082189.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429742543911,laser_scan,./dataset/tb4/pcd/1710501429742543911.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428876410780,camera,./dataset/tb4/image/1710501428876410780.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428909739380,camera,./dataset/tb4/image/1710501428909739380.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428943068108,camera,./dataset/tb4/image/1710501428943068108.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501428976396602,camera,./dataset/tb4/image/1710501428976396602.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429877873358,laser_scan,./dataset/tb4/pcd/1710501429877873358.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429009725190,camera,./dataset/tb4/image/1710501429009725190.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429043054090,camera,./dataset/tb4/image/1710501429043054090.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429076382565,camera,./dataset/tb4/image/1710501429076382565.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430013051344,laser_scan,./dataset/tb4/pcd/1710501430013051344.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429109711110,camera,./dataset/tb4/image/1710501429109711110.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429143039913,camera,./dataset/tb4/image/1710501429143039913.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429176368589,camera,./dataset/tb4/image/1710501429176368589.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429209697180,camera,./dataset/tb4/image/1710501429209697180.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430147952592,laser_scan,./dataset/tb4/pcd/1710501430147952592.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429243025779,camera,./dataset/tb4/image/1710501429243025779.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429276354509,camera,./dataset/tb4/image/1710501429276354509.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429309683002,camera,./dataset/tb4/image/1710501429309683002.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430283317038,laser_scan,./dataset/tb4/pcd/1710501430283317038.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429343011589,camera,./dataset/tb4/image/1710501429343011589.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429376340489,camera,./dataset/tb4/image/1710501429376340489.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429409669030,camera,./dataset/tb4/image/1710501429409669030.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430418454191,laser_scan,./dataset/tb4/pcd/1710501430418454191.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429442997509,camera,./dataset/tb4/image/1710501429442997509.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429476326310,camera,./dataset/tb4/image/1710501429476326310.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429509654766,camera,./dataset/tb4/image/1710501429509654766.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430553346976,laser_scan,./dataset/tb4/pcd/1710501430553346976.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429542983598,camera,./dataset/tb4/image/1710501429542983598.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429576312179,camera,./dataset/tb4/image/1710501429576312179.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429609640706,camera,./dataset/tb4/image/1710501429609640706.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430688590054,laser_scan,./dataset/tb4/pcd/1710501430688590054.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429642969419,camera,./dataset/tb4/image/1710501429642969419.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429676297989,camera,./dataset/tb4/image/1710501429676297989.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429709626889,camera,./dataset/tb4/image/1710501429709626889.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429742955430,camera,./dataset/tb4/image/1710501429742955430.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430823422006,laser_scan,./dataset/tb4/pcd/1710501430823422006.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429776283909,camera,./dataset/tb4/image/1710501429776283909.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429809612710,camera,./dataset/tb4/image/1710501429809612710.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429842941210,camera,./dataset/tb4/image/1710501429842941210.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429876269998,camera,./dataset/tb4/image/1710501429876269998.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430971364952,laser_scan,./dataset/tb4/pcd/1710501430971364952.pcd,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429909598579,camera,./dataset/tb4/image/1710501429909598579.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429942927110,camera,./dataset/tb4/image/1710501429942927110.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501429976255819,camera,./dataset/tb4/image/1710501429976255819.png,-0.19982625544071156,-0.07649494707584471,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431106022091,laser_scan,./dataset/tb4/pcd/1710501431106022091.pcd,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430009584389,camera,./dataset/tb4/image/1710501430009584389.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430042913289,camera,./dataset/tb4/image/1710501430042913289.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430076241830,camera,./dataset/tb4/image/1710501430076241830.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431241204688,laser_scan,./dataset/tb4/pcd/1710501431241204688.pcd,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430109570309,camera,./dataset/tb4/image/1710501430109570309.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430142899110,camera,./dataset/tb4/image/1710501430142899110.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430176227610,camera,./dataset/tb4/image/1710501430176227610.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430209556398,camera,./dataset/tb4/image/1710501430209556398.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431376197898,laser_scan,./dataset/tb4/pcd/1710501431376197898.pcd,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430242884980,camera,./dataset/tb4/image/1710501430242884980.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430276213530,camera,./dataset/tb4/image/1710501430276213530.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430309542219,camera,./dataset/tb4/image/1710501430309542219.png,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431511277070,laser_scan,./dataset/tb4/pcd/1710501431511277070.pcd,-0.19982625544071156,-0.07649494707584473,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430342870789,camera,./dataset/tb4/image/1710501430342870789.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430376199689,camera,./dataset/tb4/image/1710501430376199689.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430409528230,camera,./dataset/tb4/image/1710501430409528230.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431646514926,laser_scan,./dataset/tb4/pcd/1710501431646514926.pcd,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430442856709,camera,./dataset/tb4/image/1710501430442856709.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430509513989,camera,./dataset/tb4/image/1710501430509513989.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430542842838,camera,./dataset/tb4/image/1710501430542842838.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430576171450,camera,./dataset/tb4/image/1710501430576171450.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431781514691,laser_scan,./dataset/tb4/pcd/1710501431781514691.pcd,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430609499910,camera,./dataset/tb4/image/1710501430609499910.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430676157189,camera,./dataset/tb4/image/1710501430676157189.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430709486125,camera,./dataset/tb4/image/1710501430709486125.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431916465272,laser_scan,./dataset/tb4/pcd/1710501431916465272.pcd,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430742814543,camera,./dataset/tb4/image/1710501430742814543.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430776143110,camera,./dataset/tb4/image/1710501430776143110.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430809471948,camera,./dataset/tb4/image/1710501430809471948.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430842800389,camera,./dataset/tb4/image/1710501430842800389.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432052006624,laser_scan,./dataset/tb4/pcd/1710501432052006624.pcd,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430909457850,camera,./dataset/tb4/image/1710501430909457850.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430942786309,camera,./dataset/tb4/image/1710501430942786309.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501430976115059,camera,./dataset/tb4/image/1710501430976115059.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432186790873,laser_scan,./dataset/tb4/pcd/1710501432186790873.pcd,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431042772525,camera,./dataset/tb4/image/1710501431042772525.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431076100943,camera,./dataset/tb4/image/1710501431076100943.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431109429510,camera,./dataset/tb4/image/1710501431109429510.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431142758346,camera,./dataset/tb4/image/1710501431142758346.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432321942804,laser_scan,./dataset/tb4/pcd/1710501432321942804.pcd,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431176086786,camera,./dataset/tb4/image/1710501431176086786.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431209415638,camera,./dataset/tb4/image/1710501431209415638.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432457054179,laser_scan,./dataset/tb4/pcd/1710501432457054179.pcd,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431276072709,camera,./dataset/tb4/image/1710501431276072709.png,-0.19982625544071161,-0.07649494707584474,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431309401459,camera,./dataset/tb4/image/1710501431309401459.png,-0.19982625544071156,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432604410909,laser_scan,./dataset/tb4/pcd/1710501432604410909.pcd,-0.19982625544071156,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431342729989,camera,./dataset/tb4/image/1710501431342729989.png,-0.19982625544071156,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431376059015,camera,./dataset/tb4/image/1710501431376059015.png,-0.19982625544071156,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432739976742,laser_scan,./dataset/tb4/pcd/1710501432739976742.pcd,-0.19982625544071156,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431442715909,camera,./dataset/tb4/image/1710501431442715909.png,-0.19982625544071156,-0.07649494707584477,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431476044746,camera,./dataset/tb4/image/1710501431476044746.png,-0.19982625544071156,-0.07649494707584477,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431509373189,camera,./dataset/tb4/image/1710501431509373189.png,-0.19982625544071156,-0.07649494707584477,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432874595641,laser_scan,./dataset/tb4/pcd/1710501432874595641.pcd,-0.19982625544071156,-0.07649494707584477,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431542702038,camera,./dataset/tb4/image/1710501431542702038.png,-0.19982625544071156,-0.07649494707584477,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431576030650,camera,./dataset/tb4/image/1710501431576030650.png,-0.19982625544071156,-0.07649494707584477,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431609359109,camera,./dataset/tb4/image/1710501431609359109.png,-0.19982625544071156,-0.07649494707584477,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501433009704239,laser_scan,./dataset/tb4/pcd/1710501433009704239.pcd,-0.19982625544071156,-0.07649494707584477,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431676016390,camera,./dataset/tb4/image/1710501431676016390.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431709345325,camera,./dataset/tb4/image/1710501431709345325.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431742673743,camera,./dataset/tb4/image/1710501431742673743.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501433144827707,laser_scan,./dataset/tb4/pcd/1710501433144827707.pcd,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431776002330,camera,./dataset/tb4/image/1710501431776002330.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431842659589,camera,./dataset/tb4/image/1710501431842659589.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431875988459,camera,./dataset/tb4/image/1710501431875988459.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501433279800547,laser_scan,./dataset/tb4/pcd/1710501433279800547.pcd,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431909317050,camera,./dataset/tb4/image/1710501431909317050.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431942645509,camera,./dataset/tb4/image/1710501431942645509.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501431975974259,camera,./dataset/tb4/image/1710501431975974259.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432009302845,camera,./dataset/tb4/image/1710501432009302845.png,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501433414901811,laser_scan,./dataset/tb4/pcd/1710501433414901811.pcd,-0.19982625544071153,-0.07649494707584475,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432075960250,camera,./dataset/tb4/image/1710501432075960250.png,-0.1998262554407116,-0.07649494707584478,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432109288765,camera,./dataset/tb4/image/1710501432109288765.png,-0.1998262554407116,-0.07649494707584478,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
1710501432142617350,camera,./dataset/tb4/image/1710501432142617350.png,-0.1998262554407116,-0.07649494707584478,0.0,0.0,0.0,0.10091973684380352,0.9948945706532816
