timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_x,angular_y,angular_z,linear_x,linear_y,linear_z
1710501452162966025,-0.0022425418719649315,0.0049750106409192085,-0.5186917781829834,0.8549438714981079,0.0008386513314776093,-0.004829726648748684,0.010469373781543499,0.07923734188079834,-0.01397174596786499,0.6605024337768555
1710501452192636343,-0.00218272116035223,0.005088265053927898,-0.5185872316360474,0.8550068736076355,-0.0024415759299317866,0.01343292205070078,0.004942786673758111,0.12837791442871094,-0.09116566181182861,0.6745700836181641
1710501452202675371,-0.0021927589550614357,0.005124512128531933,-0.5185699462890625,0.8550171256065369,-0.005467632071955247,0.005119355731844388,0.004013468341400113,-0.027543187141418457,0.09090971946716309,-0.3397483825683594
1710501452222725574,-0.0022277338430285454,0.005162263289093971,-0.5185057520866394,0.8550556898117065,-0.006614734966831601,-0.010925806711857965,0.015126275392123554,1.1925463676452637,0.19494223594665527,0.3121004104614258
1710501452353027936,-0.008092627860605717,-0.0047513581812381744,-0.5171953439712524,0.8558158874511719,0.005140580014959776,-0.14208616069168276,-0.019713685348888416,0.18921256065368652,0.11548596620559692,0.3140411376953125
1710501452406059966,-0.008520773611962795,-0.0054711466655135155,-0.5175831913948059,0.8555729389190674,-0.005931856842506701,0.036417935880627327,-0.008797453766935205,1.2720357179641724,0.10423892736434937,-0.3949747085571289
1710501452433205951,-0.008177190087735653,-0.004781072027981281,-0.5175979137420654,0.8555715084075928,-0.007401007456845294,0.08248399430057628,-0.008717687867159747,1.0397695302963257,-0.1811302900314331,-0.502741813659668
1710501452463291378,-0.006803612224757671,-0.0026847291737794876,-0.517693042755127,0.8555352091789246,0.01233692599358893,0.25016161026865125,0.004341240695264368,1.2555029392242432,0.08990424871444702,0.27171993255615234
1710501452493356734,-0.004897576756775379,0.0003729742020368576,-0.5176331996917725,0.8555885553359985,0.0005248355585180572,0.36540495717604177,0.007339646572635041,1.1049847602844238,-0.08769106864929199,-0.38686561584472656
1710501452513496211,-0.0032061198726296425,0.003181678242981434,-0.5176331400871277,0.8555908203125,-0.0022350563445859167,0.33820748812927454,-0.0010274680015863226,0.8851722478866577,0.20334482192993164,0.36988162994384766
1710501452543499042,-0.0020530428737401962,0.005286872386932373,-0.5176804661750793,0.8555551767349243,-0.0014565911839201466,0.003206822998306832,-0.009690407324925845,0.5747657418251038,-0.12145310640335083,-1.383540153503418
1710501452593706669,-0.0027278484776616096,0.003965271636843681,-0.5181944370269775,0.8552494049072266,0.007847673154823778,-0.08145195867985748,-0.0024147736455951935,-0.44802725315093994,0.28634780645370483,0.8090343475341797
1710501452834315965,-0.003122413530945778,0.004302843473851681,-0.508592426776886,0.8609910011291504,-0.09646823118945236,-0.06084345166876649,-0.11796067475898621,1.3562651872634888,1.1757147312164307,1.8503522872924805
1710501452864256712,-0.0033023664727807045,0.004569396376609802,-0.5091325640678406,0.8606696128845215,-0.03359687821402084,0.009341987377111567,0.0729776308024317,-0.8548953533172607,0.11896020174026489,0.9871816635131836
1710501452894362570,-0.003221917897462845,0.004207337275147438,-0.5074571967124939,0.8616607785224915,0.005010859778176128,-0.0005582318274204197,0.1481793466826831,0.07071417570114136,-0.6927548050880432,1.2644786834716797
1710501452943733644,-0.0026480844244360924,0.004152675159275532,-0.507498562335968,0.861638605594635,-0.004746896122328116,0.02974763710388513,-0.012777394790236067,-0.39812594652175903,0.8779798746109009,-1.277176856994629
1710501452994789061,-0.0027683963999152184,0.004387823864817619,-0.5080168843269348,0.8613314628601074,0.002990692504016109,-0.002810644585992182,0.003944401032152885,-0.2719763517379761,-0.36083751916885376,-0.48975467681884766
1710501453004657052,-0.0027564000338315964,0.004320706240832806,-0.5079445242881775,0.8613744974136353,0.008963715881716067,-0.010561239805416841,0.017026860864438286,0.37951570749282837,-0.33729982376098633,0.11008834838867188
1710501453024666145,-0.002643117681145668,0.004332240670919418,-0.50783371925354,0.8614401817321777,0.015461722441678113,0.023835291119145365,0.008407614389859753,-0.11659115552902222,-0.268568754196167,-0.9535017013549805
1710501453047231588,-0.0023781340569257736,0.004569686949253082,-0.5077564120292664,0.8614852428436279,0.004513051301772691,0.012552412152288226,0.013148621520763935,0.2373589277267456,0.1479535698890686,1.0199108123779297
1710501453054755801,-0.0024003731086850166,0.004460534080862999,-0.507612943649292,0.8615702986717224,0.009514235655987191,-0.02819213738814937,0.04423382755459369,-0.016079962253570557,0.17070013284683228,-0.7396697998046875
1710501453074980353,-0.0023054089397192,0.004494509659707546,-0.507354736328125,0.8617224097251892,0.0023612564417481194,0.012764405075262608,0.02558970775169318,0.20479565858840942,0.4649587869644165,0.6196870803833008
1710501453084840848,-0.0023338021710515022,0.004448050633072853,-0.5072755217552185,0.8617692589759827,-0.00023303707106217,-0.011121804005781022,0.01861797815740344,0.23229819536209106,0.23268526792526245,-0.04642677307128906
1710501453105050934,-0.00248620193451643,0.004334297031164169,-0.507181704044342,0.861824631690979,-0.010482757126667965,-0.011679562784632965,0.009892342138159569,-0.1062779426574707,-0.11760830879211426,0.15945911407470703
1710501453265099655,-0.0022852132096886635,0.004481044597923756,-0.508428156375885,0.8610897660255432,0.0016746671351035333,-0.02514781128724779,-0.01389530656555941,-0.22997760772705078,-0.07925516366958618,-0.43543338775634766
1710501453425984020,-0.00565456785261631,-0.0015747267752885818,-0.5103861093521118,0.8599254488945007,0.00783585701051763,0.11722921050000153,-0.24164831395379577,2.183863639831543,-0.6370563507080078,-0.30759334564208984
1710501453455946747,-0.004271010868251324,0.0010244464501738548,-0.5176541805267334,0.8555787205696106,-0.014798104885069368,0.3526252107340916,-0.8703832662842109,0.07533824443817139,-0.7820510268211365,-0.7817001342773438
1710501453506017189,-0.001537121832370758,0.0054863374680280685,-0.5394457578659058,0.8420010805130005,0.013324126477727205,-0.0021357383029867246,-1.000077999880797,-0.5585457682609558,0.10368341207504272,1.6154413223266602
1710501453535077990,-0.001948859542608261,0.005028276704251766,-0.5532906651496887,0.8329707980155945,-0.004591871909039126,-0.09806954810610771,-1.4307527226991863,-1.1280062198638916,-0.04864335060119629,-0.26199913024902344
1710501453546305110,-0.0021944204345345497,0.004653157666325569,-0.5580412149429321,0.8297972679138184,0.004119487229004521,-0.07535129029663924,-1.0180642207870605,-1.1333118677139282,-0.2231571078300476,-0.6871833801269531
1710501453558247008,-0.002308480441570282,0.004539672285318375,-0.5628625154495239,0.8265348076820374,-0.0025579078385890032,-0.022132219085963318,-0.975070075406247,-0.6793695688247681,-0.04260993003845215,0.8018779754638672
1710501453565082236,-0.002279713749885559,0.004706893116235733,-0.5677214860916138,0.8232041001319885,-0.016690105733314847,0.05278824433340538,-1.7235197355409093,-0.3474763035774231,-0.1300984025001526,-0.034053802490234375
1710501453576441155,-0.0021343957632780075,0.004915803670883179,-0.5725114345550537,0.8198792338371277,0.0025268258573304565,0.04950020111565764,-1.0264306454916075,-0.3552170991897583,0.3872532248497009,0.24804306030273438
1710501453586394653,-0.002167917788028717,0.004910923540592194,-0.5771425366401672,0.8166258335113525,-0.0017850615482595542,0.0005293213626982766,-1.1372402033229356,0.093869149684906,0.30686068534851074,0.04860401153564453
1710501453595089676,-0.002336513251066208,0.004853970371186733,-0.5815922021865845,0.8134626150131226,-0.02050961422875845,-0.02739980820136253,-1.2559618068983667,0.47864437103271484,0.13232505321502686,-2.075528621673584
1710501453616142095,-0.002272957004606724,0.005178831517696381,-0.5900567770004272,0.8073418736457825,-0.01084029128139099,0.033206729450914345,-0.9922446431812375,-0.05485957860946655,0.5226728320121765,0.29009532928466797
1710501453626160657,-0.002332659438252449,0.005232417024672031,-0.5940735936164856,0.8043903112411499,-0.013152785961016765,0.006412436752153173,-0.9950987891568887,-0.02571648359298706,0.1318836808204651,-2.3008360862731934
1710501453639878331,-0.0023874659091234207,0.005189340561628342,-0.5980390906333923,0.8014465570449829,-0.0006418871287252533,-0.006207843081278413,-0.7200943689339986,-0.3759523630142212,0.3099181056022644,2.2393417358398438
1710501453646253907,-0.0025622546672821045,0.004962904378771782,-0.6020057797431946,0.7984722852706909,0.0031721975361025424,-0.08189219494966442,-1.555711444527527,-0.2374926209449768,-0.27510082721710205,-0.029125213623046875
1710501453656408217,-0.0027008987963199615,0.004912799224257469,-0.6059335470199585,0.7954955697059631,-0.013430127799551751,-0.019493766167325222,-0.9708347051056074,0.03634887933731079,-0.43974363803863525,-1.1083898544311523
1710501453666304914,-0.002690228633582592,0.005023619160056114,-0.6097930073738098,0.7925402522087097,-0.009753429762588802,0.024115523215040267,-0.9822618422898154,-0.059339165687561035,-0.2929946780204773,0.6506223678588867
1710501453676289079,-0.0025961119681596756,0.005120506510138512,-0.6135919690132141,0.7896023988723755,0.005193521719285917,0.031907278223554006,-0.9618461115841234,0.07752645015716553,-0.29554134607315063,-0.7496976852416992
1710501453687493576,-0.002462475560605526,0.005294475704431534,-0.6173152327537537,0.7866942286491394,0.0016308364140813804,0.04354816317622561,-0.8430912388327624,0.3606852889060974,0.35188084840774536,1.1675424575805664
1710501453696318062,-0.0023898547515273094,0.0053906990215182304,-0.6209873557090759,0.7837984561920166,0.0021222463067309535,0.03285126335523938,-1.059751364592187,0.29834556579589844,0.4548136591911316,0.3848390579223633
1710501453706393626,-0.0023529836907982826,0.005385842174291611,-0.6246357560157776,0.7808942198753357,0.00882116174017827,0.008668859016418156,-0.9255890914419064,0.1560375690460205,0.27082520723342896,-1.3020191192626953
1710501453726474014,-0.0021201809868216515,0.005586598068475723,-0.6319718360900879,0.7749683856964111,0.01642375799742844,0.05583648046948675,-1.2969743108662046,0.2395527958869934,-0.03647392988204956,0.8857145309448242
1710501453746779119,-0.0021270783618092537,0.005674256011843681,-0.6394267082214355,0.7688281536102295,-0.010283310911435655,0.002425981239031515,-0.9380619810552658,-0.2270653247833252,0.012176990509033203,-0.8837480545043945
1710501453775516682,-0.0020788945257663727,0.005858756601810455,-0.6507608294487,0.7592573165893555,-0.004061106857992833,0.03165236280872265,-1.2780792592024022,-0.3110840916633606,-0.1999794840812683,-0.25883960723876953
1710501453799729013,-0.0020872661843895912,0.00577100645750761,-0.6582252979278564,0.7527959942817688,0.005901214826996477,-0.00782895659155525,-0.7591815578044266,0.003373444080352783,-0.08865410089492798,-0.06243896484375
1710501453806612738,-0.0020774779841303825,0.005787305533885956,-0.661872386932373,0.7495914101600647,0.0031322396503975355,0.013037079397802772,-1.4105115109692452,-0.018892645835876465,0.26040446758270264,0.3997793197631836
1710501453826763638,-0.0020561693236231804,0.005793572403490543,-0.669164776802063,0.7430886626243591,0.0016764603694559826,-0.0005551691357184247,-0.9639592218319941,-0.12382042407989502,0.3159407377243042,-0.28110218048095703
1710501453836709692,-0.0020973961800336838,0.005784140899777412,-0.6728343963623047,0.7397676110267639,-0.0019814358337376667,-0.001580242579637348,-0.9952631498470129,0.014933288097381592,0.09307140111923218,0.09340381622314453
1710501453856747063,-0.00212057214230299,0.005928170867264271,-0.680252730846405,0.7329506278038025,-0.015049443218064755,0.017626380100601483,-1.0701376854630242,0.030265867710113525,-0.28375792503356934,-0.31336021423339844
1710501453886855196,-0.0022555487230420113,0.0060028694570064545,-0.6912842988967896,0.7225544452667236,-0.008717241453998,-0.00962423671380257,-1.3081525046661575,-0.19879907369613647,0.112903892993927,-0.2487964630126953
1710501453906991163,-0.0020981440320611,0.006138406693935394,-0.6983795166015625,0.7156983017921448,0.009955216049733541,0.034807283925115715,-0.970140809574842,0.0491490364074707,0.2189927101135254,1.0051689147949219
1710501453936926818,-0.0021011224016547203,0.006156193092465401,-0.7089061141014099,0.705272912979126,-0.002545461108551118,9.432645563603043e-05,-1.0313453200883531,-0.10064041614532471,-0.1419510841369629,0.15401268005371094
1710501453986070590,-0.0027207080274820328,0.005960120819509029,-0.7266170382499695,0.6870114803314209,-0.0008668693055680734,-0.011040313764430048,-1.1103636187489432,-0.07248121500015259,0.03017139434814453,-0.08704662322998047
1710501454017484850,-0.002709929831326008,0.005892789922654629,-0.7366710901260376,0.676220178604126,0.004762811879645101,0.0020498223360790784,-0.9536954678882151,0.06771034002304077,0.04950594902038574,-0.5980930328369141
1710501454027262697,-0.0026306631043553352,0.00592711940407753,-0.7400015592575073,0.6725738644599915,0.00767101674378965,0.022971788402491235,-1.0099817975594456,-0.026943624019622803,0.012205004692077637,0.5399141311645508
1710501454039218211,-0.0025205211713910103,0.006006874144077301,-0.743385374546051,0.6688316464424133,0.004087333097680411,0.02782884780069287,-0.8438397395280163,0.04123365879058838,-0.1316359043121338,-0.4468660354614258
1710501454047491260,-0.0024072499945759773,0.006139067001640797,-0.7468143701553345,0.6649999022483826,-0.0030512813546160257,0.04936914414974901,-1.2428056343591265,-0.019362330436706543,-0.2742640972137451,-0.002758026123046875
1710501454057232659,-0.0023216884583234787,0.006246187724173069,-0.7502533197402954,0.6611169576644897,-0.0025055366942080865,0.03432539231473913,-1.064725316500179,-0.15419775247573853,-0.20904690027236938,0.763981819152832
1710501454097338658,-0.002247156575322151,0.006177039816975594,-0.7635481953620911,0.645717442035675,0.009574550078363674,-0.011421401885417381,-1.0233338029625376,-0.17533594369888306,0.24122756719589233,-0.7991352081298828
1710501455149968760,-0.0013102414086461067,0.006122024729847908,-0.9763795733451843,0.21597188711166382,0.014711654359119234,-0.03668195456831473,-0.5813848729660678,0.44963890314102173,-0.03963732719421387,-0.20508193969726562
1710501455170028316,-0.0016704825684428215,0.00593161303550005,-0.9771696925163269,0.2123708426952362,0.009398164768284534,-0.03499265689879312,-0.31878750607981854,0.4158232808113098,0.04693281650543213,-0.8009214401245117
1710501455943799525,-0.0018385155126452446,0.004364820197224617,-0.978978157043457,0.20391035079956055,-0.008099733447261835,-0.008982971376900786,-0.02242504433269607,-0.2646615505218506,-0.3227088451385498,-0.45328235626220703
1710501455951909143,-0.0017258580774068832,0.004450640641152859,-0.9790130853652954,0.20374135673046112,-0.015099216828051081,0.03171051884946854,-0.042403346357560316,-0.1940796971321106,0.17466944456100464,0.978602409362793
1710501455961942672,-0.0016182996332645416,0.00450774934142828,-0.979057788848877,0.20352591574192047,-0.006816090285671185,0.023514154811826716,-0.04374401994238078,-0.001032412052154541,0.3594462275505066,-0.14348220825195312
1710501456002464775,-0.002179552800953388,0.004657010547816753,-0.979191243648529,0.20287436246871948,0.0041006405223141555,-0.05206905983820275,-0.02670049544738175,-0.14313745498657227,-0.12287116050720215,-1.0492792129516602
1710501456032202644,-0.0018878979608416557,0.004525776952505112,-0.9792015552520752,0.20283067226409912,0.029434947728031877,0.03431390177297828,0.009382951464508895,-0.05171167850494385,0.14557301998138428,-1.4241142272949219
1710501456054669300,-0.001807408407330513,0.004509052261710167,-0.9791805148124695,0.202933207154274,-0.005708946423047353,-0.006604810239332633,0.007008061215906734,0.1272217035293579,-0.13579094409942627,0.39247894287109375
1710501456062260411,-0.0019152779132127762,0.004539151675999165,-0.9791795015335083,0.2029365748167038,-0.013532095076904454,-0.02622336974458735,0.0008100926137560847,0.16100406646728516,0.12001091241836548,-1.3154306411743164
1710501456082443596,-0.002333095297217369,0.004562714137136936,-0.9791843295097351,0.2029087245464325,-0.015940792930653976,-0.07501597531346207,-0.0019290790049664983,0.09578239917755127,0.1680031418800354,-1.6997356414794922
1710501456092329681,-0.00279855914413929,0.004557001404464245,-0.9791777729988098,0.2029344141483307,-0.017971559409376833,-0.09246627239857863,0.004934026133138249,-0.028797924518585205,0.015410900115966797,-1.2200250625610352
1710501456103440246,-0.0027538929134607315,0.004599862731993198,-0.9791708588600159,0.20296703279018402,-0.005912065220305439,0.009408593441335399,0.0060617812275251095,-0.5279749631881714,0.19219964742660522,3.495393753051758
1710501456112352015,-0.0026765121147036552,0.004682113416492939,-0.9791660904884338,0.20298902690410614,-0.014540527471704551,0.020725464027840822,0.005178751346025949,-0.19096410274505615,-0.06963104009628296,-1.6148490905761719
1710501456202718695,-0.0015220893546938896,0.004635941237211227,-0.977721095085144,0.20985175669193268,0.000659003708575724,0.0195550907356951,0.34702518824207707,-1.1019753217697144,0.10143756866455078,-1.677755355834961
1710501456222693012,-0.0019107656553387642,0.004765516147017479,-0.9768559336662292,0.21383695304393768,-0.0404339474753573,-0.06329327645043886,0.5836592685830725,-0.9660017490386963,0.8643242120742798,-0.040587425231933594
1710501456242820687,-0.0018750354647636414,0.0046692537143826485,-0.9757628440856934,0.21877296268939972,0.017236271038869284,0.0033843435648512215,0.5268041567678945,-0.35375434160232544,0.21910005807876587,0.49854183197021484
1710501456403357709,-0.00331936776638031,0.0038771415129303932,-0.9646347761154175,0.2635408937931061,0.02184589016638722,-0.006626817415018681,0.5239493308898816,-0.09057217836380005,-0.1651630997657776,2.7658748626708984
1710501456433325524,-0.003021656535565853,0.0039273826405406,-0.9626218676567078,0.27080363035202026,9.900222135308308e-05,0.04733574230327284,0.5124640399709643,-0.17070621252059937,0.706717848777771,2.8668880462646484
1710501456463450864,-0.0025948239490389824,0.0041988445445895195,-0.9605559706687927,0.27804291248321533,-0.014622967725699017,0.06777652449073496,0.6666368068788623,0.10900944471359253,-0.06956499814987183,2.8410959243774414
1710501456493553511,-0.002697344869375229,0.004121123813092709,-0.9583790898323059,0.28545624017715454,-0.0032617166994171553,0.021286443809978524,0.6144600553752534,-0.22451001405715942,0.36028677225112915,2.416802406311035
1710501456513325747,-0.002732951194047928,0.004031090997159481,-0.9568557143211365,0.2905226945877075,0.017320707873884175,-0.0173623241974791,0.5489969309568421,-0.22674161195755005,0.2505144476890564,-1.4762773513793945
1710501456543456401,-0.0026469137519598007,0.0038446327671408653,-0.9544983506202698,0.29817995429039,0.031020982060662346,0.021898337539088698,0.6312077760959862,0.10684633255004883,-0.051317572593688965,-1.4893312454223633
1710501456593519665,-0.0028918255120515823,0.003682042472064495,-0.9505556225776672,0.3105193078517914,0.013510833674788088,-0.05104701040205098,0.5449318267635074,0.018917322158813477,0.19980788230895996,1.130864143371582
1710501456603573636,-0.0031235385686159134,0.0036614621058106422,-0.9497669339179993,0.3129212260246277,-0.00973690938144486,-0.047274581807890556,0.5027131466811732,0.13790929317474365,-0.06981545686721802,-1.1766996383666992
1710501456695568092,-0.0032488368451595306,0.003879774361848831,-0.9428235292434692,0.3332541286945343,-0.017574519961252835,-0.02555431533482056,0.3904770039583421,-0.7370453476905823,0.16428488492965698,-0.2347278594970703
1710501456754033379,-0.0032384200021624565,0.0038126567378640175,-0.9380099177360535,0.3465721905231476,0.017400922308055775,0.030982149093252528,0.5114977027881018,0.09651172161102295,-0.03498387336730957,-1.1102104187011719
1710501456834204807,-0.0027927979826927185,0.004023520275950432,-0.9310518503189087,0.36485421657562256,-0.007058649330753669,-0.01747390981430376,0.40823242246110997,-0.0055571794509887695,-0.10924983024597168,-2.088473320007324
1710501456914352759,-0.0033483412116765976,0.0039387475699186325,-0.9237931370735168,0.382857084274292,-0.002214624596650073,-0.06221362425860073,0.4779812480975832,-0.22736436128616333,0.25553905963897705,0.5516548156738281
1710501456935083003,-0.0032387766987085342,0.0040307603776454926,-0.9218946099281311,0.38740628957748413,-0.0029067481825498648,0.033571253821243506,0.46168351775529026,-0.26568591594696045,0.006640136241912842,0.5819711685180664
1710501456944498975,-0.002958451397716999,0.004173031076788902,-0.9209141135215759,0.38973209261894226,-0.0038696456464281364,0.06394320346603502,0.5364491348906976,-0.3449963331222534,-0.1074439287185669,-0.21680259704589844
1710501456954453593,-0.002667980268597603,0.0043803369626402855,-0.9199296236038208,0.3920501470565796,-0.01488943906011088,0.0674852129698519,0.5063400339707701,0.055982232093811035,0.09460169076919556,0.3758115768432617
1710501456994639787,-0.002593809738755226,0.004290382377803326,-0.9158955812454224,0.4013853669166565,-0.012345760937498765,-0.033317347790035486,0.5164551222898548,0.06603997945785522,-0.034684956073760986,0.8329353332519531
1710501457004538974,-0.0025994842872023582,0.00420030951499939,-0.9148443341255188,0.40377649664878845,0.01652044684455081,-0.011021227757300411,0.5276645228807524,0.08223617076873779,0.18806278705596924,-1.376448631286621
1710501457024581337,-0.003562329337000847,0.0037906691431999207,-0.9127724170684814,0.4084353744983673,-0.019349766727796498,-0.15944801996374816,0.554589731691057,-0.1078065037727356,0.3685639500617981,1.302103042602539
1710501457054630461,-0.003299831412732601,0.0040517086163163185,-0.9097933769226074,0.41502875089645386,-0.03575054163742879,0.07200999839589925,0.7039784264435258,-0.6854618787765503,-0.38932323455810547,1.9222688674926758
1710501457074725586,-0.002979808486998081,0.004376153461635113,-0.9078390002250671,0.41928547620773315,-0.0007561170820375922,0.04984430406702166,0.4543616359934393,0.5061635971069336,0.12395966053009033,-1.0549707412719727
1710501457104831746,-0.002709430642426014,0.004578445106744766,-0.904971718788147,0.42543846368789673,-0.015263684182461778,0.050338818284085596,0.5264850767757854,0.034234464168548584,0.13966739177703857,0.9525775909423828
1710501457155221954,-0.002657819539308548,0.004233541898429394,-0.8996656537055969,0.4365510940551758,0.006859481640985293,0.0228894861899212,0.4649422067434667,-0.49464380741119385,0.25894463062286377,-2.5284600257873535
1710501457235432025,-0.0032599736005067825,0.004177612252533436,-0.8910553455352783,0.45386385917663574,0.003494396859188347,-0.05140024192487767,0.4814700092456116,-0.10527282953262329,-0.024210989475250244,-0.7376537322998047
1710501457806482819,-0.0028521791100502014,0.003730272874236107,-0.8163577914237976,0.5775275230407715,-0.0007292853141034969,-0.01904438227920515,0.7171949974165092,-0.13203316926956177,0.5049213767051697,1.714059829711914
1710501457826915556,-0.0027981996536254883,0.0038414429873228073,-0.8134680986404419,0.5815901756286621,-0.01391245834336897,0.0014939890199466618,0.486845076975126,-0.08978527784347534,-0.0993160605430603,0.9824657440185547
1710501457856584528,-0.0031900089234113693,0.0035889381542801857,-0.8091034889221191,0.5876465439796448,0.012733300243288894,-0.030259771183899692,0.5358142045379254,-0.3112694025039673,0.17155587673187256,0.8522090911865234
1710501457886666569,-0.003705305978655815,0.00321830902248621,-0.8047382235527039,0.5936095714569092,-0.010344780489456551,0.009660331667902318,0.6848231179086193,-0.4221005439758301,0.06251835823059082,0.5599536895751953
1710501458097225401,-0.003521856851875782,0.0033152978867292404,-0.7844198942184448,0.6202113032341003,0.006588557144559807,0.015331316535166305,-0.04145557930482246,-0.05700397491455078,-0.12902182340621948,0.4580192565917969
1710501458127466716,-0.0033455416560173035,0.0032979045063257217,-0.7849422097206116,0.6195511221885681,0.021391296399701866,0.021530614613784804,-0.08265595763415023,0.0203360915184021,-0.17347919940948486,0.5586605072021484
1710501458147721620,-0.0035815341398119926,0.0033337101340293884,-0.7852934002876282,0.6191044449806213,-0.021932100264097337,-0.01981068382933434,-0.052967996209480624,-0.26239335536956787,0.20882242918014526,0.07323265075683594
1710501458177368059,-0.003925866447389126,0.0035755354911088943,-0.7857154607772827,0.6185652613639832,-0.030854149586700706,0.023402104832520476,-0.04954669561061211,-0.2335200309753418,0.18511933088302612,-0.7763338088989258
1710501458187629478,-0.003710412420332432,0.003866164945065975,-0.7858796119689941,0.6183564066886902,-0.01859492341261904,0.0682995303016275,-0.051412771163968314,-0.43038737773895264,-0.15495151281356812,1.8066320419311523
1710501458199382020,-0.003504205495119095,0.00407812837511301,-0.7860551476478577,0.6181329488754272,-0.00668828521466316,0.050138396759212146,-0.04808617110722609,-0.3163396716117859,-0.09769332408905029,-0.04962730407714844
1710501458207520675,-0.003344879485666752,0.004168382845818996,-0.7862325310707092,0.6179077625274658,0.006738668527920725,0.04486636652045208,-0.07021058365835545,-0.13044428825378418,0.020242691040039062,-1.2853984832763672
1710501458237802760,-0.003647112287580967,0.0038606245070695877,-0.7867006063461304,0.6173118352890015,0.007979713031302167,-0.04030924637934268,-0.06329687677358738,-0.10079801082611084,0.017532765865325928,-0.31349658966064453
1710501458899265091,-0.004155942238867283,0.0024035684764385223,-0.7863062024116516,0.617818295955658,-0.020241020648020604,0.032415775890154964,0.01519062993210434,-0.17590337991714478,0.3307688236236572,0.661102294921875
